"subplot_name","subplot_id","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","row_number","col_number","subplot_number"
"CU_ARS_2026_WOP_285_subplot_3","756108","CU_ARS_2026_WOP_285","NORA","285","6","","1","15","5","3"
"CU_ARS_2026_WOP_286_subplot_1","755989","CU_ARS_2026_WOP_286","NORA","286","6","","1","15","6","1"
"CU_ARS_2026_WOP_286_subplot_2","755990","CU_ARS_2026_WOP_286","NORA","286","6","","1","15","6","2"
"CU_ARS_2026_WOP_286_subplot_3","755991","CU_ARS_2026_WOP_286","NORA","286","6","","1","15","6","3"
"CU_ARS_2026_WOP_287_subplot_1","755860","CU_ARS_2026_WOP_287","NF12AS-100-4_2","287","6","","1","15","7","1"
"CU_ARS_2026_WOP_287_subplot_2","755861","CU_ARS_2026_WOP_287","NF12AS-100-4_2","287","6","","1","15","7","2"
"CU_ARS_2026_WOP_287_subplot_3","755862","CU_ARS_2026_WOP_287","NF12AS-100-4_2","287","6","","1","15","7","3"
"CU_ARS_2026_WOP_288_subplot_1","755446","CU_ARS_2026_WOP_288","NF12AS-100-4_2","288","6","","1","15","8","1"
"CU_ARS_2026_WOP_288_subplot_2","755447","CU_ARS_2026_WOP_288","NF12AS-100-4_2","288","6","","1","15","8","2"
"CU_ARS_2026_WOP_288_subplot_3","755448","CU_ARS_2026_WOP_288","NF12AS-100-4_2","288","6","","1","15","8","3"
"CU_ARS_2026_WOP_289_subplot_1","755827","CU_ARS_2026_WOP_289","FL17539-25","289","6","","1","15","9","1"
"CU_ARS_2026_WOP_289_subplot_2","755828","CU_ARS_2026_WOP_289","FL17539-25","289","6","","1","15","9","2"
"CU_ARS_2026_WOP_289_subplot_3","755829","CU_ARS_2026_WOP_289","FL17539-25","289","6","","1","15","9","3"
"CU_ARS_2026_WOP_290_subplot_1","755734","CU_ARS_2026_WOP_290","FL17539-25","290","6","","1","15","10","1"
"CU_ARS_2026_WOP_290_subplot_2","755735","CU_ARS_2026_WOP_290","FL17539-25","290","6","","1","15","10","2"
"CU_ARS_2026_WOP_290_subplot_3","755736","CU_ARS_2026_WOP_290","FL17539-25","290","6","","1","15","10","3"
"CU_ARS_2026_WOP_291_subplot_1","755923","CU_ARS_2026_WOP_291","LA20050SBSB-1-1","291","6","","1","15","11","1"
"CU_ARS_2026_WOP_291_subplot_2","755924","CU_ARS_2026_WOP_291","LA20050SBSB-1-1","291","6","","1","15","11","2"
"CU_ARS_2026_WOP_291_subplot_3","755925","CU_ARS_2026_WOP_291","LA20050SBSB-1-1","291","6","","1","15","11","3"
"CU_ARS_2026_WOP_292_subplot_1","756274","CU_ARS_2026_WOP_292","LA20050SBSB-1-1","292","6","","1","15","12","1"
"CU_ARS_2026_WOP_292_subplot_2","756275","CU_ARS_2026_WOP_292","LA20050SBSB-1-1","292","6","","1","15","12","2"
"CU_ARS_2026_WOP_292_subplot_3","756276","CU_ARS_2026_WOP_292","LA20050SBSB-1-1","292","6","","1","15","12","3"
"CU_ARS_2026_WOP_293_subplot_1","756097","CU_ARS_2026_WOP_293","GERARD224","293","6","","1","15","13","1"
"CU_ARS_2026_WOP_293_subplot_2","756098","CU_ARS_2026_WOP_293","GERARD224","293","6","","1","15","13","2"
"CU_ARS_2026_WOP_293_subplot_3","756099","CU_ARS_2026_WOP_293","GERARD224","293","6","","1","15","13","3"
"CU_ARS_2026_WOP_294_subplot_1","755674","CU_ARS_2026_WOP_294","GERARD224","294","6","","1","15","14","1"
"CU_ARS_2026_WOP_294_subplot_2","755675","CU_ARS_2026_WOP_294","GERARD224","294","6","","1","15","14","2"
"CU_ARS_2026_WOP_294_subplot_3","755676","CU_ARS_2026_WOP_294","GERARD224","294","6","","1","15","14","3"
"CU_ARS_2026_WOP_295_subplot_1","755926","CU_ARS_2026_WOP_295","SCLA18059SSB-33-2","295","6","","1","15","15","1"
"CU_ARS_2026_WOP_295_subplot_2","755927","CU_ARS_2026_WOP_295","SCLA18059SSB-33-2","295","6","","1","15","15","2"
"CU_ARS_2026_WOP_295_subplot_3","755928","CU_ARS_2026_WOP_295","SCLA18059SSB-33-2","295","6","","1","15","15","3"
"CU_ARS_2026_WOP_296_subplot_1","756139","CU_ARS_2026_WOP_296","SCLA18059SSB-33-2","296","6","","1","15","16","1"
"CU_ARS_2026_WOP_296_subplot_2","756140","CU_ARS_2026_WOP_296","SCLA18059SSB-33-2","296","6","","1","15","16","2"
"CU_ARS_2026_WOP_296_subplot_3","756141","CU_ARS_2026_WOP_296","SCLA18059SSB-33-2","296","6","","1","15","16","3"
"CU_ARS_2026_WOP_297_subplot_1","756028","CU_ARS_2026_WOP_297","NO_OATS_PLANTED","297","6","","1","15","17","1"
"CU_ARS_2026_WOP_297_subplot_2","756029","CU_ARS_2026_WOP_297","NO_OATS_PLANTED","297","6","","1","15","17","2"
"CU_ARS_2026_WOP_297_subplot_3","756030","CU_ARS_2026_WOP_297","NO_OATS_PLANTED","297","6","","1","15","17","3"
"CU_ARS_2026_WOP_298_subplot_1","756535","CU_ARS_2026_WOP_298","NF12AS-73-4_3","298","6","","1","15","18","1"
"CU_ARS_2026_WOP_298_subplot_2","756536","CU_ARS_2026_WOP_298","NF12AS-73-4_3","298","6","","1","15","18","2"
"CU_ARS_2026_WOP_298_subplot_3","756537","CU_ARS_2026_WOP_298","NF12AS-73-4_3","298","6","","1","15","18","3"
"CU_ARS_2026_WOP_299_subplot_1","756313","CU_ARS_2026_WOP_299","OZARK|POGI","299","6","","1","15","19","1"
"CU_ARS_2026_WOP_299_subplot_2","756314","CU_ARS_2026_WOP_299","OZARK|POGI","299","6","","1","15","19","2"
"CU_ARS_2026_WOP_299_subplot_3","756315","CU_ARS_2026_WOP_299","OZARK|POGI","299","6","","1","15","19","3"
"CU_ARS_2026_WOP_300_subplot_1","756043","CU_ARS_2026_WOP_300","OZARK|POGI","300","6","","1","15","20","1"
"CU_ARS_2026_WOP_300_subplot_2","756044","CU_ARS_2026_WOP_300","OZARK|POGI","300","6","","1","15","20","2"
"CU_ARS_2026_WOP_300_subplot_3","756045","CU_ARS_2026_WOP_300","OZARK|POGI","300","6","","1","15","20","3"
"CU_ARS_2026_WOP_301_subplot_1","756247","CU_ARS_2026_WOP_301","LA99017","301","6","","1","16","20","1"
"CU_ARS_2026_WOP_301_subplot_2","756248","CU_ARS_2026_WOP_301","LA99017","301","6","","1","16","20","2"
"CU_ARS_2026_WOP_301_subplot_3","756249","CU_ARS_2026_WOP_301","LA99017","301","6","","1","16","20","3"
"CU_ARS_2026_WOP_302_subplot_1","755938","CU_ARS_2026_WOP_302","LA99017","302","6","","1","16","19","1"
"CU_ARS_2026_WOP_302_subplot_2","755939","CU_ARS_2026_WOP_302","LA99017","302","6","","1","16","19","2"
"CU_ARS_2026_WOP_302_subplot_3","755940","CU_ARS_2026_WOP_302","LA99017","302","6","","1","16","19","3"
"CU_ARS_2026_WOP_303_subplot_1","755794","CU_ARS_2026_WOP_303","OKAY","303","7","","1","16","18","1"
"CU_ARS_2026_WOP_303_subplot_2","755795","CU_ARS_2026_WOP_303","OKAY","303","7","","1","16","18","2"
"CU_ARS_2026_WOP_303_subplot_3","755796","CU_ARS_2026_WOP_303","OKAY","303","7","","1","16","18","3"
"CU_ARS_2026_WOP_304_subplot_1","756601","CU_ARS_2026_WOP_304","OKAY","304","7","","1","16","17","1"
"CU_ARS_2026_WOP_304_subplot_2","756602","CU_ARS_2026_WOP_304","OKAY","304","7","","1","16","17","2"
"CU_ARS_2026_WOP_304_subplot_3","756603","CU_ARS_2026_WOP_304","OKAY","304","7","","1","16","17","3"
"CU_ARS_2026_WOP_305_subplot_1","756244","CU_ARS_2026_WOP_305","OZARK|POGI","305","7","","1","16","16","1"
"CU_ARS_2026_WOP_305_subplot_2","756245","CU_ARS_2026_WOP_305","OZARK|POGI","305","7","","1","16","16","2"
"CU_ARS_2026_WOP_305_subplot_3","756246","CU_ARS_2026_WOP_305","OZARK|POGI","305","7","","1","16","16","3"
"CU_ARS_2026_WOP_306_subplot_1","755806","CU_ARS_2026_WOP_306","HARRISON","306","7","","1","16","15","1"
"CU_ARS_2026_WOP_306_subplot_2","755807","CU_ARS_2026_WOP_306","HARRISON","306","7","","1","16","15","2"
"CU_ARS_2026_WOP_306_subplot_3","755808","CU_ARS_2026_WOP_306","HARRISON","306","7","","1","16","15","3"
"CU_ARS_2026_WOP_307_subplot_1","755719","CU_ARS_2026_WOP_307","HARRISON","307","7","","1","16","14","1"
"CU_ARS_2026_WOP_307_subplot_2","755720","CU_ARS_2026_WOP_307","HARRISON","307","7","","1","16","14","2"
"CU_ARS_2026_WOP_307_subplot_3","755721","CU_ARS_2026_WOP_307","HARRISON","307","7","","1","16","14","3"
"CU_ARS_2026_WOP_308_subplot_1","755608","CU_ARS_2026_WOP_308","NC14-1554","308","7","","1","16","13","1"
"CU_ARS_2026_WOP_308_subplot_2","755609","CU_ARS_2026_WOP_308","NC14-1554","308","7","","1","16","13","2"
"CU_ARS_2026_WOP_308_subplot_3","755610","CU_ARS_2026_WOP_308","NC14-1554","308","7","","1","16","13","3"
"CU_ARS_2026_WOP_309_subplot_1","756001","CU_ARS_2026_WOP_309","NC14-1554","309","7","","1","16","12","1"
"CU_ARS_2026_WOP_309_subplot_2","756002","CU_ARS_2026_WOP_309","NC14-1554","309","7","","1","16","12","2"
"CU_ARS_2026_WOP_309_subplot_3","756003","CU_ARS_2026_WOP_309","NC14-1554","309","7","","1","16","12","3"
"CU_ARS_2026_WOP_310_subplot_1","756580","CU_ARS_2026_WOP_310","NC18-5877N","310","7","","1","16","11","1"
"CU_ARS_2026_WOP_310_subplot_2","756581","CU_ARS_2026_WOP_310","NC18-5877N","310","7","","1","16","11","2"
"CU_ARS_2026_WOP_310_subplot_3","756582","CU_ARS_2026_WOP_310","NC18-5877N","310","7","","1","16","11","3"
"CU_ARS_2026_WOP_311_subplot_1","756331","CU_ARS_2026_WOP_311","NC18-5877N","311","7","","1","16","10","1"
"CU_ARS_2026_WOP_311_subplot_2","756332","CU_ARS_2026_WOP_311","NC18-5877N","311","7","","1","16","10","2"
"CU_ARS_2026_WOP_311_subplot_3","756333","CU_ARS_2026_WOP_311","NC18-5877N","311","7","","1","16","10","3"
"CU_ARS_2026_WOP_312_subplot_1","755422","CU_ARS_2026_WOP_312","NC21-6511","312","7","","1","16","9","1"
"CU_ARS_2026_WOP_312_subplot_2","755423","CU_ARS_2026_WOP_312","NC21-6511","312","7","","1","16","9","2"
"CU_ARS_2026_WOP_312_subplot_3","755424","CU_ARS_2026_WOP_312","NC21-6511","312","7","","1","16","9","3"
"CU_ARS_2026_WOP_313_subplot_1","755578","CU_ARS_2026_WOP_313","NC21-6511","313","7","","1","16","8","1"
"CU_ARS_2026_WOP_313_subplot_2","755579","CU_ARS_2026_WOP_313","NC21-6511","313","7","","1","16","8","2"
"CU_ARS_2026_WOP_313_subplot_3","755580","CU_ARS_2026_WOP_313","NC21-6511","313","7","","1","16","8","3"
"CU_ARS_2026_WOP_314_subplot_1","756055","CU_ARS_2026_WOP_314","NC20-4551","314","7","","1","16","7","1"
"CU_ARS_2026_WOP_314_subplot_2","756056","CU_ARS_2026_WOP_314","NC20-4551","314","7","","1","16","7","2"
"CU_ARS_2026_WOP_314_subplot_3","756057","CU_ARS_2026_WOP_314","NC20-4551","314","7","","1","16","7","3"
"CU_ARS_2026_WOP_315_subplot_1","756328","CU_ARS_2026_WOP_315","NC20-4551","315","7","","1","16","6","1"
"CU_ARS_2026_WOP_315_subplot_2","756329","CU_ARS_2026_WOP_315","NC20-4551","315","7","","1","16","6","2"
"CU_ARS_2026_WOP_315_subplot_3","756330","CU_ARS_2026_WOP_315","NC20-4551","315","7","","1","16","6","3"
"CU_ARS_2026_WOP_316_subplot_1","755593","CU_ARS_2026_WOP_316","Horizon 578","316","7","","1","16","5","1"
"CU_ARS_2026_WOP_316_subplot_2","755594","CU_ARS_2026_WOP_316","Horizon 578","316","7","","1","16","5","2"
"CU_ARS_2026_WOP_316_subplot_3","755595","CU_ARS_2026_WOP_316","Horizon 578","316","7","","1","16","5","3"
"CU_ARS_2026_WOP_317_subplot_1","755641","CU_ARS_2026_WOP_317","Horizon 578","317","7","","1","16","4","1"
"CU_ARS_2026_WOP_317_subplot_2","755642","CU_ARS_2026_WOP_317","Horizon 578","317","7","","1","16","4","2"
"CU_ARS_2026_WOP_317_subplot_3","755643","CU_ARS_2026_WOP_317","Horizon 578","317","7","","1","16","4","3"
"CU_ARS_2026_WOP_318_subplot_1","755839","CU_ARS_2026_WOP_318","TX18OCS9104","318","7","","1","16","3","1"
"CU_ARS_2026_WOP_318_subplot_2","755840","CU_ARS_2026_WOP_318","TX18OCS9104","318","7","","1","16","3","2"
"CU_ARS_2026_WOP_318_subplot_3","755841","CU_ARS_2026_WOP_318","TX18OCS9104","318","7","","1","16","3","3"
"CU_ARS_2026_WOP_319_subplot_1","755479","CU_ARS_2026_WOP_319","TX18OCS9104","319","7","","1","16","2","1"
"CU_ARS_2026_WOP_319_subplot_2","755480","CU_ARS_2026_WOP_319","TX18OCS9104","319","7","","1","16","2","2"
"CU_ARS_2026_WOP_319_subplot_3","755481","CU_ARS_2026_WOP_319","TX18OCS9104","319","7","","1","16","2","3"
"CU_ARS_2026_WOP_320_subplot_1","755488","CU_ARS_2026_WOP_320","FL16531-59","320","7","","1","16","1","1"
"CU_ARS_2026_WOP_320_subplot_2","755489","CU_ARS_2026_WOP_320","FL16531-59","320","7","","1","16","1","2"
"CU_ARS_2026_WOP_320_subplot_3","755490","CU_ARS_2026_WOP_320","FL16531-59","320","7","","1","16","1","3"
"CU_ARS_2026_WOP_321_subplot_1","755590","CU_ARS_2026_WOP_321","FL16531-59","321","7","","1","17","1","1"
"CU_ARS_2026_WOP_321_subplot_2","755591","CU_ARS_2026_WOP_321","FL16531-59","321","7","","1","17","1","2"
"CU_ARS_2026_WOP_321_subplot_3","755592","CU_ARS_2026_WOP_321","FL16531-59","321","7","","1","17","1","3"
"CU_ARS_2026_WOP_322_subplot_1","756526","CU_ARS_2026_WOP_322","NO_OATS_PLANTED","322","7","","1","17","2","1"
"CU_ARS_2026_WOP_322_subplot_2","756527","CU_ARS_2026_WOP_322","NO_OATS_PLANTED","322","7","","1","17","2","2"
"CU_ARS_2026_WOP_322_subplot_3","756528","CU_ARS_2026_WOP_322","NO_OATS_PLANTED","322","7","","1","17","2","3"
"CU_ARS_2026_WOP_323_subplot_1","756406","CU_ARS_2026_WOP_323","PA7617-3658","323","7","","1","17","3","1"
"CU_ARS_2026_WOP_323_subplot_2","756407","CU_ARS_2026_WOP_323","PA7617-3658","323","7","","1","17","3","2"
"CU_ARS_2026_WOP_323_subplot_3","756408","CU_ARS_2026_WOP_323","PA7617-3658","323","7","","1","17","3","3"
"CU_ARS_2026_WOP_324_subplot_1","755878","CU_ARS_2026_WOP_324","NF12AS-73-4_3","324","7","","1","17","4","1"
"CU_ARS_2026_WOP_324_subplot_2","755879","CU_ARS_2026_WOP_324","NF12AS-73-4_3","324","7","","1","17","4","2"
"CU_ARS_2026_WOP_324_subplot_3","755880","CU_ARS_2026_WOP_324","NF12AS-73-4_3","324","7","","1","17","4","3"
"CU_ARS_2026_WOP_325_subplot_1","755587","CU_ARS_2026_WOP_325","SCLA18059SSB-33-2","325","7","","1","17","5","1"
"CU_ARS_2026_WOP_325_subplot_2","755588","CU_ARS_2026_WOP_325","SCLA18059SSB-33-2","325","7","","1","17","5","2"
"CU_ARS_2026_WOP_325_subplot_3","755589","CU_ARS_2026_WOP_325","SCLA18059SSB-33-2","325","7","","1","17","5","3"
"CU_ARS_2026_WOP_326_subplot_1","756334","CU_ARS_2026_WOP_326","SCLA18059SSB-33-2","326","7","","1","17","6","1"
"CU_ARS_2026_WOP_326_subplot_2","756335","CU_ARS_2026_WOP_326","SCLA18059SSB-33-2","326","7","","1","17","6","2"
"CU_ARS_2026_WOP_326_subplot_3","756336","CU_ARS_2026_WOP_326","SCLA18059SSB-33-2","326","7","","1","17","6","3"
"CU_ARS_2026_WOP_327_subplot_1","756457","CU_ARS_2026_WOP_327","AURORA","327","7","","1","17","7","1"
"CU_ARS_2026_WOP_327_subplot_2","756458","CU_ARS_2026_WOP_327","AURORA","327","7","","1","17","7","2"
"CU_ARS_2026_WOP_327_subplot_3","756459","CU_ARS_2026_WOP_327","AURORA","327","7","","1","17","7","3"
"CU_ARS_2026_WOP_328_subplot_1","756259","CU_ARS_2026_WOP_328","AURORA","328","7","","1","17","8","1"
"CU_ARS_2026_WOP_328_subplot_2","756260","CU_ARS_2026_WOP_328","AURORA","328","7","","1","17","8","2"
"CU_ARS_2026_WOP_328_subplot_3","756261","CU_ARS_2026_WOP_328","AURORA","328","7","","1","17","8","3"
"CU_ARS_2026_WOP_329_subplot_1","756505","CU_ARS_2026_WOP_329","TX18OCS9028","329","7","","1","17","9","1"
"CU_ARS_2026_WOP_329_subplot_2","756506","CU_ARS_2026_WOP_329","TX18OCS9028","329","7","","1","17","9","2"
"CU_ARS_2026_WOP_329_subplot_3","756507","CU_ARS_2026_WOP_329","TX18OCS9028","329","7","","1","17","9","3"
"CU_ARS_2026_WOP_330_subplot_1","756016","CU_ARS_2026_WOP_330","TX18OCS9028","330","7","","1","17","10","1"
"CU_ARS_2026_WOP_330_subplot_2","756017","CU_ARS_2026_WOP_330","TX18OCS9028","330","7","","1","17","10","2"
"CU_ARS_2026_WOP_330_subplot_3","756018","CU_ARS_2026_WOP_330","TX18OCS9028","330","7","","1","17","10","3"
"CU_ARS_2026_WOP_331_subplot_1","756298","CU_ARS_2026_WOP_331","NC09-4503N","331","7","","1","17","11","1"
"CU_ARS_2026_WOP_331_subplot_2","756299","CU_ARS_2026_WOP_331","NC09-4503N","331","7","","1","17","11","2"
"CU_ARS_2026_WOP_331_subplot_3","756300","CU_ARS_2026_WOP_331","NC09-4503N","331","7","","1","17","11","3"
"CU_ARS_2026_WOP_332_subplot_1","756007","CU_ARS_2026_WOP_332","NC09-4503N","332","7","","1","17","12","1"
"CU_ARS_2026_WOP_332_subplot_2","756008","CU_ARS_2026_WOP_332","NC09-4503N","332","7","","1","17","12","2"
"CU_ARS_2026_WOP_332_subplot_3","756009","CU_ARS_2026_WOP_332","NC09-4503N","332","7","","1","17","12","3"
"CU_ARS_2026_WOP_333_subplot_1","755836","CU_ARS_2026_WOP_333","WINTOK","333","7","","1","17","13","1"
"CU_ARS_2026_WOP_333_subplot_2","755837","CU_ARS_2026_WOP_333","WINTOK","333","7","","1","17","13","2"
"CU_ARS_2026_WOP_333_subplot_3","755838","CU_ARS_2026_WOP_333","WINTOK","333","7","","1","17","13","3"
"CU_ARS_2026_WOP_334_subplot_1","756568","CU_ARS_2026_WOP_334","WINTOK","334","7","","1","17","14","1"
"CU_ARS_2026_WOP_334_subplot_2","756569","CU_ARS_2026_WOP_334","WINTOK","334","7","","1","17","14","2"
"CU_ARS_2026_WOP_334_subplot_3","756570","CU_ARS_2026_WOP_334","WINTOK","334","7","","1","17","14","3"
"CU_ARS_2026_WOP_335_subplot_1","756295","CU_ARS_2026_WOP_335","NC14-1989","335","7","","1","17","15","1"
"CU_ARS_2026_WOP_335_subplot_2","756296","CU_ARS_2026_WOP_335","NC14-1989","335","7","","1","17","15","2"
"CU_ARS_2026_WOP_335_subplot_3","756297","CU_ARS_2026_WOP_335","NC14-1989","335","7","","1","17","15","3"
"CU_ARS_2026_WOP_336_subplot_1","755773","CU_ARS_2026_WOP_336","NC14-1989","336","7","","1","17","16","1"
"CU_ARS_2026_WOP_336_subplot_2","755774","CU_ARS_2026_WOP_336","NC14-1989","336","7","","1","17","16","2"
"CU_ARS_2026_WOP_336_subplot_3","755775","CU_ARS_2026_WOP_336","NC14-1989","336","7","","1","17","16","3"
"CU_ARS_2026_WOP_337_subplot_1","755749","CU_ARS_2026_WOP_337","NC21-6576","337","7","","1","17","17","1"
"CU_ARS_2026_WOP_337_subplot_2","755750","CU_ARS_2026_WOP_337","NC21-6576","337","7","","1","17","17","2"
"CU_ARS_2026_WOP_337_subplot_3","755751","CU_ARS_2026_WOP_337","NC21-6576","337","7","","1","17","17","3"
"CU_ARS_2026_WOP_338_subplot_1","755581","CU_ARS_2026_WOP_338","NC21-6576","338","7","","1","17","18","1"
"CU_ARS_2026_WOP_338_subplot_2","755582","CU_ARS_2026_WOP_338","NC21-6576","338","7","","1","17","18","2"
"CU_ARS_2026_WOP_338_subplot_3","755583","CU_ARS_2026_WOP_338","NC21-6576","338","7","","1","17","18","3"
"CU_ARS_2026_WOP_339_subplot_1","755941","CU_ARS_2026_WOP_339","LA18034SSB-7-1","339","7","","1","17","19","1"
"CU_ARS_2026_WOP_339_subplot_2","755942","CU_ARS_2026_WOP_339","LA18034SSB-7-1","339","7","","1","17","19","2"
"CU_ARS_2026_WOP_339_subplot_3","755943","CU_ARS_2026_WOP_339","LA18034SSB-7-1","339","7","","1","17","19","3"
"CU_ARS_2026_WOP_340_subplot_1","756541","CU_ARS_2026_WOP_340","LA18034SSB-7-1","340","7","","1","17","20","1"
"CU_ARS_2026_WOP_340_subplot_2","756542","CU_ARS_2026_WOP_340","LA18034SSB-7-1","340","7","","1","17","20","2"
"CU_ARS_2026_WOP_340_subplot_3","756543","CU_ARS_2026_WOP_340","LA18034SSB-7-1","340","7","","1","17","20","3"
"CU_ARS_2026_WOP_341_subplot_1","756430","CU_ARS_2026_WOP_341","FLLA11019-8","341","7","","1","18","20","1"
"CU_ARS_2026_WOP_341_subplot_2","756431","CU_ARS_2026_WOP_341","FLLA11019-8","341","7","","1","18","20","2"
"CU_ARS_2026_WOP_341_subplot_3","756432","CU_ARS_2026_WOP_341","FLLA11019-8","341","7","","1","18","20","3"
"CU_ARS_2026_WOP_342_subplot_1","755491","CU_ARS_2026_WOP_342","FLLA11019-8","342","7","","1","18","19","1"
"CU_ARS_2026_WOP_342_subplot_2","755492","CU_ARS_2026_WOP_342","FLLA11019-8","342","7","","1","18","19","2"
"CU_ARS_2026_WOP_342_subplot_3","755493","CU_ARS_2026_WOP_342","FLLA11019-8","342","7","","1","18","19","3"
"CU_ARS_2026_WOP_343_subplot_1","755623","CU_ARS_2026_WOP_343","NC21-6492","343","7","","1","18","18","1"
"CU_ARS_2026_WOP_343_subplot_2","755624","CU_ARS_2026_WOP_343","NC21-6492","343","7","","1","18","18","2"
"CU_ARS_2026_WOP_343_subplot_3","755625","CU_ARS_2026_WOP_343","NC21-6492","343","7","","1","18","18","3"
"CU_ARS_2026_WOP_344_subplot_1","756130","CU_ARS_2026_WOP_344","NO_OATS_PLANTED","344","7","","1","18","17","1"
"CU_ARS_2026_WOP_344_subplot_2","756131","CU_ARS_2026_WOP_344","NO_OATS_PLANTED","344","7","","1","18","17","2"
"CU_ARS_2026_WOP_344_subplot_3","756132","CU_ARS_2026_WOP_344","NO_OATS_PLANTED","344","7","","1","18","17","3"
"CU_ARS_2026_WOP_345_subplot_1","756427","CU_ARS_2026_WOP_345","SCLA17110SBSS-16-1","345","7","","1","18","16","1"
"CU_ARS_2026_WOP_345_subplot_2","756428","CU_ARS_2026_WOP_345","SCLA17110SBSS-16-1","345","7","","1","18","16","2"
"CU_ARS_2026_WOP_345_subplot_3","756429","CU_ARS_2026_WOP_345","SCLA17110SBSS-16-1","345","7","","1","18","16","3"
"CU_ARS_2026_WOP_346_subplot_1","755683","CU_ARS_2026_WOP_346","SCLA17110SBSS-16-1","346","7","","1","18","15","1"
"CU_ARS_2026_WOP_346_subplot_2","755684","CU_ARS_2026_WOP_346","SCLA17110SBSS-16-1","346","7","","1","18","15","2"
"CU_ARS_2026_WOP_346_subplot_3","755685","CU_ARS_2026_WOP_346","SCLA17110SBSS-16-1","346","7","","1","18","15","3"
"CU_ARS_2026_WOP_347_subplot_1","755560","CU_ARS_2026_WOP_347","FLLA17088-77","347","7","","1","18","14","1"
"CU_ARS_2026_WOP_347_subplot_2","755561","CU_ARS_2026_WOP_347","FLLA17088-77","347","7","","1","18","14","2"
"CU_ARS_2026_WOP_347_subplot_3","755562","CU_ARS_2026_WOP_347","FLLA17088-77","347","7","","1","18","14","3"
"CU_ARS_2026_WOP_348_subplot_1","755740","CU_ARS_2026_WOP_348","FLLA17088-77","348","7","","1","18","13","1"
"CU_ARS_2026_WOP_348_subplot_2","755741","CU_ARS_2026_WOP_348","FLLA17088-77","348","7","","1","18","13","2"
"CU_ARS_2026_WOP_348_subplot_3","755742","CU_ARS_2026_WOP_348","FLLA17088-77","348","7","","1","18","13","3"
"CU_ARS_2026_WOP_349_subplot_1","755521","CU_ARS_2026_WOP_349","Savage","349","7","","1","18","12","1"
"CU_ARS_2026_WOP_349_subplot_2","755522","CU_ARS_2026_WOP_349","Savage","349","7","","1","18","12","2"
"CU_ARS_2026_WOP_349_subplot_3","755523","CU_ARS_2026_WOP_349","Savage","349","7","","1","18","12","3"
"CU_ARS_2026_WOP_350_subplot_1","756598","CU_ARS_2026_WOP_350","Savage","350","7","","1","18","11","1"
"CU_ARS_2026_WOP_350_subplot_2","756599","CU_ARS_2026_WOP_350","Savage","350","7","","1","18","11","2"
"CU_ARS_2026_WOP_350_subplot_3","756600","CU_ARS_2026_WOP_350","Savage","350","7","","1","18","11","3"
"CU_ARS_2026_WOP_351_subplot_1","756358","CU_ARS_2026_WOP_351","NF01404A","351","8","","1","18","10","1"
"CU_ARS_2026_WOP_351_subplot_2","756359","CU_ARS_2026_WOP_351","NF01404A","351","8","","1","18","10","2"
"CU_ARS_2026_WOP_351_subplot_3","756360","CU_ARS_2026_WOP_351","NF01404A","351","8","","1","18","10","3"
"CU_ARS_2026_WOP_352_subplot_1","755416","CU_ARS_2026_WOP_352","NF01404A","352","8","","1","18","9","1"
"CU_ARS_2026_WOP_352_subplot_2","755417","CU_ARS_2026_WOP_352","NF01404A","352","8","","1","18","9","2"
"CU_ARS_2026_WOP_352_subplot_3","755418","CU_ARS_2026_WOP_352","NF01404A","352","8","","1","18","9","3"
"CU_ARS_2026_WOP_353_subplot_1","755545","CU_ARS_2026_WOP_353","NC14-1619","353","8","","1","18","8","1"
"CU_ARS_2026_WOP_353_subplot_2","755546","CU_ARS_2026_WOP_353","NC14-1619","353","8","","1","18","8","2"
"CU_ARS_2026_WOP_353_subplot_3","755547","CU_ARS_2026_WOP_353","NC14-1619","353","8","","1","18","8","3"
"CU_ARS_2026_WOP_354_subplot_1","756034","CU_ARS_2026_WOP_354","NC14-1619","354","8","","1","18","7","1"
"CU_ARS_2026_WOP_354_subplot_2","756035","CU_ARS_2026_WOP_354","NC14-1619","354","8","","1","18","7","2"
"CU_ARS_2026_WOP_354_subplot_3","756036","CU_ARS_2026_WOP_354","NC14-1619","354","8","","1","18","7","3"
"CU_ARS_2026_WOP_355_subplot_1","756361","CU_ARS_2026_WOP_355","Juggernaut","355","8","","1","18","6","1"
"CU_ARS_2026_WOP_355_subplot_2","756362","CU_ARS_2026_WOP_355","Juggernaut","355","8","","1","18","6","2"
"CU_ARS_2026_WOP_355_subplot_3","756363","CU_ARS_2026_WOP_355","Juggernaut","355","8","","1","18","6","3"
"CU_ARS_2026_WOP_356_subplot_1","755614","CU_ARS_2026_WOP_356","Juggernaut","356","8","","1","18","5","1"
"CU_ARS_2026_WOP_356_subplot_2","755615","CU_ARS_2026_WOP_356","Juggernaut","356","8","","1","18","5","2"
"CU_ARS_2026_WOP_356_subplot_3","755616","CU_ARS_2026_WOP_356","Juggernaut","356","8","","1","18","5","3"
"CU_ARS_2026_WOP_357_subplot_1","755629","CU_ARS_2026_WOP_357","LA99016","357","8","","1","18","4","1"
"CU_ARS_2026_WOP_357_subplot_2","755630","CU_ARS_2026_WOP_357","LA99016","357","8","","1","18","4","2"
