,OKAY,PA7617-3658,PA7617-3460,NORA,NF18,NF99414,AURORA,FLLA17069-52,NF13-4126-4_3,NF12AS-122-4_3,NF401_1,TX19CAS0058,NF05424_2,NF12AS-108-4_1,LA17129SBSS-8-1,Clav 6982,NF97405B2,NF12AS-91-4_1,NF12AS-107-4_4,FLLA17088-77,FLLA11019-8,LA17153SBSS-46-1,SCLA17031SBSS-4-1,NF12AS-122-4_4,NF13-4173-4_5,Clav 7618,NF13-4173-4_6,NF502_5,FLLA17069-54,LA17153SBSS-55-1,TX19CAS0057,FLLA17069-65,NF13-4157-4_2,NF12AS-73-4_3,NF00407,NF12AS-108-4_4,FLLA17069-53,LA17089SBS-45-1-1,NF13-4083-4_6,NF13-4124-4_8,SCLA17080SBS-4-2,SCLA17018SBSS-45-1,LA17075SBSS-29-1,NF13-4214-4_5,NF13-4173-4_4,NF13-4214-4_1,NF12AS-100-4_2,NF01404A,LA08039SBSBS-56-A1,Clav 4476,NF01401B,FLLA17088-61,NF13-4153-4_2,NF13-4124-4_3,LA17069SBSS-2-1,FLLA16083-25,NC21-6429,NC17-6440,Gerard 227,NC18-5877N,NC20-4795,NC20-4700,NC20-4402,NC20-4452,NC21-6475,NC20-4551,NC20-4526,NC21-6492,NC21-6497,NC21-6502,NC21-6505,NC21-6511,NC19-3542,NC20-4702,NC21-6576,Horizon 578,NC21-6609,NC21-6610,GERARD224,NC09-4503N,NF12AS-107-4_2-1,NF97405-1,NF99401_1-1,NF99414-1,HARRISON,HORIZON201,OZARK|POGI,Juggernaut,LA99016,Savage,LA15015SB-S50,TX18OCS9100,TX18OCS9104,TX18OCS9125
SCLA17080SBS-4-2,-0.0395377144176642,-0.0217070955984328,0.00795486833081661,0.0702874424673517,-0.171169158342793,-0.149204315542505,-0.0602731677041991,-0.0232763624076158,-0.0714670581375113,-0.211017800890242,-0.0919518799602719,-0.0544770596487524,0.0322527522555201,-0.172531500683134,0.111838316377824,-0.0191740664075485,-0.0581343584455906,-0.116728383033374,0.0466993246127453,-0.024043558993063,-0.0241093094098806,1.33390829477829,-0.169451246342071,-0.231314328214286,-0.155075689310122,0.00231271303502509,0.0566403853080032,-0.00460717467658954,0.0627887765257147,1.30517882339414,-0.0602767233260174,-0.0511539901987505,-0.248509243693682,-0.0306151207456983,-0.0674550100010754,-0.174007747495353,0.157920273194765,0.104377165443509,0.0628411747810271,0.0696596631931774,2.32732583241488,0.806569594182703,-0.0181208982323743,-0.225959762811526,0.0216482866383667,-0.160963070976361,-0.184710037023852,0.0145328533978103,-0.0529184277093062,0.0417260611822623,-0.0222213167756595,-0.0295046652510295,-0.205979253319087,0.0582473327638626,0.0998597419146033,0.121467476485755,-0.147561135231099,-0.249551864300771,0.293998116223454,-0.146116212717546,-0.200516211877703,0.00238639457582564,-0.186004435593039,-0.105889944486812,-0.140389016192792,-0.154524900020148,0.119945153203298,-0.0696710475373578,-0.0660495160308511,-0.127953743131052,-0.0669935313534136,-0.182059642776234,-0.142616979339905,-0.134520990230366,0.161381428349958,-0.074258411149793,-0.213482361925428,-0.221485601473105,0.0428197766989972,-0.0010158082669016,-0.380046491482783,-0.259911369741913,-0.0963861409532493,-0.112697675968257,-0.257121393452333,-0.247561482871893,-0.118872276444507,1.39168558001224,-0.32231229511924,-0.127134008091941,-0.131886874043667,-0.313709644901993,-0.350845150977665,-0.240209361865578
SCLA17018SBSS-45-1,-0.0258287261272399,-0.0282789247803824,0.207232724774627,-0.113046381014214,-0.0860391172473163,-0.0902291806294585,-0.165053329575527,0.400989170450785,-0.0916779273022087,-0.108408077048915,-0.075958345965697,0.329327526613159,-0.0152755599487965,-0.0824845919889371,0.289125450613263,0.374242643058263,-0.136046255786682,-0.109739387797661,0.188835725553533,0.0192126619107988,0.264668397362395,0.852230325844872,-0.0843622747340862,-0.151624288814183,-0.0805606116308253,0.0890181158264256,-0.265442579233764,-0.18221426031491,0.36363526705383,0.892459739971691,0.217739026575171,1.30572530543803,-0.113662545575178,-0.14799197125426,-0.0298915081462655,-0.0849477549720013,0.121562083868048,1.11804545355086,-0.233843038805037,-0.174261409819814,0.806569594182703,3.14443314487477,0.493492962462613,-0.0790112166913611,-0.16915388377417,-0.0818590240615676,-0.0735158802197307,-0.0638006151284071,-0.10717965375618,0.0959289560846579,-0.0712782053533227,0.0425201408933041,-0.0768453567048081,-0.108884076904016,0.248929419629068,-0.0120514872877677,-0.256924990072099,-0.247422542313189,-0.322053510879948,-0.33789891198903,-0.000707247642601595,-0.262075354102081,-0.289997537894613,-0.372357295589006,-0.000867929681969239,-0.337990989995106,-0.356892182848241,-0.199897798905703,-0.203399265434634,-0.416675025657331,-0.314370457406279,-0.425328254116349,-0.258539817611632,-0.342292748457655,-0.328997359320577,-0.206413338313705,-0.265587293819268,-0.267827532809755,-0.34894321310683,-0.345204382725993,-0.317930107768426,-0.315963672151422,-0.281036595284581,-0.294176975468849,-0.260870394358859,-0.184936066935708,-0.348464310005552,0.781342087560466,-0.310170127047703,-0.205352052685979,-0.122751568131042,0.0283690047780373,-0.0597067464844649,0.0839690397404058
LA17075SBSS-29-1,0.190116165778829,-0.101247660568415,0.0707048205863591,0.016500591925853,0.209890636676908,0.0890173164173766,-0.0824567582711128,0.473908222696259,-0.0111034856552515,0.0391536814501496,-0.0597116417369677,0.124796537060618,0.0792858334302739,0.208528294336567,0.1081531701007,0.215213459549208,-0.0602112092434385,0.113006026133947,0.0807748446170889,0.163691074264145,0.198564451886456,-0.0493251593412289,0.211421019250947,0.0276548713242418,0.162988976815193,0.0604186499113157,-0.188118681943269,-0.175614100910796,0.0942651622228032,-0.0816077255829557,0.174957776392894,0.202150838938448,0.156972049144055,0.0469845966066603,0.0152978536632582,0.206864518097665,0.0613582714793422,0.703305114553301,-0.0434523953949918,-0.0394225621328706,-0.0181208982323743,0.493492962462613,1.81292984549787,0.159556803305408,-0.0140062094281067,0.0436752467273297,0.203713019703136,0.0297010849714539,0.0943059242171403,-0.0217243759509632,0.0949631240114322,0.000978659156388649,0.100630105524286,-0.0974449535028733,0.15957919688036,0.0861213792860905,-0.203217127313455,-0.195120750455357,-0.267425522985334,-0.0500159658803337,-0.051505765833076,-0.244738928912104,-0.146581174509873,-0.121133700577698,-0.170968963490419,-0.15781657150354,-0.237886349498815,-0.222620410470239,-0.227956186857187,-0.319505159490828,-0.334519809514404,-0.366627968333343,-0.18082835853771,-0.179016433266452,-0.130752934429847,-0.225854679758993,-0.239285937536207,-0.247310968819761,-0.211177804552082,-0.209940208928547,-0.0275434381568175,-0.296432752227711,-0.215662752195122,-0.267267927340122,-0.0431496677132111,-0.0898911906608961,-0.336738539001784,-0.174495705757426,-0.087605325836628,-0.251374532825623,-0.0871603673234645,-0.0254938148529817,-0.0240923003380823,0.0164116160088353
NF13-4214-4_5,0.0446439213297851,0.136906605283261,0.0725895755618398,0.0375290675708573,0.55784405329067,0.0453563379315909,0.32921553945601,-0.0617822682703541,0.1106230867166,0.250162432092536,0.469986274243723,-0.0480969460573173,0.184369521144367,0.56139682841352,-0.0221325318573859,-0.0601276680559427,0.0657530847945983,0.0728365757112731,-0.111516601487649,-0.00794136567868695,0.0326998904648564,-0.182113164442331,0.559203198947083,0.239274052092589,0.312658386188058,-0.054398962720651,-0.0414907262996661,0.159128688584863,-0.0344574858250417,-0.161275371946611,-0.0883692647555156,0.0192596095017091,0.328487896717574,0.0153301895960997,0.196817654255361,0.557532158545965,-0.060700162768762,-0.0828123078244335,0.102334557207346,0.10076283049516,-0.225959762811526,-0.0790112166913611,0.159556803305408,1.19695321066523,0.0403498552173957,0.655202721765469,0.547794938513561,-0.0607214613857888,0.128019447006698,0.0090005303711334,0.108855518806954,-0.0108898616531539,0.467261622885595,0.110253661719094,-0.139498549942323,-0.0826605862156226,-0.210973354525951,-0.122339220574679,-0.274011488301492,-0.221746060825537,-0.250245819349867,-0.232553970768455,-0.254291972931218,-0.17266257609553,-0.212149582902005,-0.187235446307884,-0.266412202242728,-0.225186981964089,-0.233322102849159,-0.214754988292024,-0.249598293968261,-0.190093496716587,-0.206144450917481,-0.0603851208028498,-0.199543517250037,-0.215453671278602,-0.0591433941076191,-0.0611792892413528,-0.252866143620294,-0.177059315725236,0.312753535924883,-0.121663996192,-0.242183112653266,-0.316058668073169,-0.138952463219517,-0.190020754362225,-0.218133309345054,-0.423747850093469,-0.16783933656716,-0.192742745521135,-0.290700007297667,-0.230012413489088,-0.200835137667586,-0.323784875489135
NF13-4173-4_4,-0.0468304363012556,0.13504591763442,0.176416009308894,0.174736416191337,0.0264857254598805,0.0621540442987206,0.0921047434507022,-0.127249729598475,0.146429395837696,0.401127155931657,0.118254023043366,0.0508382901019266,0.0796341733692404,0.0251233831195392,-0.130179439156812,0.150663436859104,0.139483677128986,0.062192856637199,0.00417912335335929,0.0133439026285542,-0.0925655897663805,0.00512306657377311,0.0248605085195189,0.38040223897344,-0.119725182405256,0.0285527470806791,0.533051326183329,0.598856974104362,0.00240099170238414,0.0381818687259232,0.0715605497042728,-0.0682202504506038,0.054804441673249,0.275746460778739,-0.0274981788696622,0.0246357134963283,-0.111339686202359,0.0514758622422984,0.106966680248221,0.330760165128101,0.0216482866383667,-0.16915388377417,-0.0140062094281067,0.0403498552173957,1.19260204737321,0.0991852380294675,0.0181478102297057,0.166285823733033,0.120885063922221,0.0644376046770713,0.100185197537317,0.00809254458990323,0.0547432933994035,0.414785828683691,0.0234095388118328,0.128286504714056,-0.162035896113913,-0.229385530412812,-0.189963975511406,-0.171433311499641,-0.0174036116387812,-0.193586760591838,-0.145084863756461,-0.151973530173733,-0.121417489199203,-0.125156002303582,-0.250633494244227,-0.116575760174417,-0.116548199071344,-0.140342275330792,-0.0721835560106507,-0.170993038800789,-0.099210748576903,-0.133943153965225,-0.16927800274306,-0.120762327103081,-0.168568557066135,-0.157444994743558,-0.146023469434768,-0.101974631189496,-0.175165394424423,-0.0757156732109819,-0.0998857804922886,-0.0926045568930955,-0.235142512928101,-0.229705965787512,-0.134682248893585,-0.229931122686342,-0.0849033983976895,-0.269056628091733,-0.215812084231923,-0.26429378992351,-0.181151903036767,-0.270012778365585
NF13-4214-4_1,-0.0213534840996495,0.111484843404817,0.0540131809694796,0.0627520213118645,0.578736903976313,-0.0125837155584931,0.33213710692035,-0.0015490396357769,0.179738875410842,0.18408548035398,0.574763078748411,-0.0744523556338281,0.114524042833624,0.582289679099164,-0.0855298724570087,-0.0562660455427037,0.0771833405371963,0.0793529292113424,0.000390106292416351,-0.0789687872510345,-0.023990337545226,-0.0684182310823813,0.57901094041499,0.145648653542349,0.172495757570445,-0.068868071223262,0.0916176216663454,0.123583706908937,-0.016453429009724,-0.0845343413470146,-0.109279144350619,0.0118470416624944,0.253134452147806,0.0711732874437092,0.0989107300073045,0.592266213929631,-0.0265805150711846,-0.0281996236629376,0.0842020188183678,0.167916852087855,-0.160963070976361,-0.0818590240615676,0.0436752467273297,0.655202721765469,0.0991852380294675,1.1442129653639,0.589582119342156,0.0112231633688337,0.159832736742313,0.0657799633252575,0.0698164900282147,-0.0791074751725662,0.494557678589061,0.180660170061478,-0.0847001564179059,-0.0573706331092225,-0.285525079737976,-0.231835813220443,-0.307051483411027,-0.277755213452177,-0.210618105336041,-0.23220691557346,-0.215540486255438,-0.184715122119063,-0.258896112946023,-0.143330588396498,-0.281427499609187,-0.229485766939342,-0.23481081271048,-0.152601949917195,-0.160737951316897,-0.135966628821248,-0.241129329000843,-0.172586943028912,-0.263093325652616,-0.257298997624673,-0.141277925938108,-0.139034713794682,-0.264066626460707,-0.10317788471896,0.359524275766532,-0.131905590440688,-0.177644174028613,-0.291121350848756,-0.177739588717123,-0.190491900055213,-0.195591073341298,-0.272279782477313,-0.152637476776652,-0.210708198478147,-0.247766012687735,-0.280191034839712,-0.33596291873267,-0.316264609324176
NF12AS-100-4_2,-0.0112864251398137,-0.0755141770350124,-0.130906932978067,0.0323207453391927,1.1132411802496,0.0726085964061053,0.0377856060045697,0.111579332846659,-0.0121937951606262,0.246358773837666,0.126480650023192,-0.0917530711061402,-0.00832307001798781,1.11679395537245,-0.124475845323446,-0.149830623292215,-0.0464137808557617,0.158116727488298,-0.0879012444795848,0.0297398175397579,-0.0788221049174169,-0.290137406015196,1.11478503989872,0.19155132960868,0.485349920193731,-0.0412896146172686,-0.0347271951155893,0.0443008815420284,-0.0403980807134167,-0.222336687392308,-0.130164948835833,-0.0534550273993144,0.581648909527634,-0.054896415838439,0.112337045085147,1.11418853324421,-0.10602212534405,-0.0931473215606408,0.0362108023316505,0.0635372961762254,-0.184710037023852,-0.0735158802197307,0.203713019703136,0.547794938513561,0.0181478102297057,0.589582119342156,1.185049085011,-0.0741678384315978,0.0345265125543717,-0.0584199254488417,0.0344067747942589,-0.00413520641832623,0.622849428150454,0.0287222641006337,-0.222969270840585,-0.116088300868365,-0.219928389434719,-0.210916375163653,-0.258482038994129,-0.195578039679194,-0.221697861785454,-0.269376739655354,-0.180390204959507,-0.0991990274712698,-0.258718518154097,-0.167724276134206,-0.200193942382998,-0.179409661635991,-0.185400620227011,-0.181677355216984,-0.283375221333585,-0.261677315327437,-0.21097833637969,-0.153006885364701,-0.240283096323247,-0.208122297952926,-0.108270216161935,-0.100545078509522,-0.22988894961428,-0.301747998976353,0.813669177400766,-0.250691261064278,-0.271790504845667,-0.323734821244304,-0.190004516514689,-0.136439176017782,-0.279434796686389,-0.374667468540035,-0.247192234248002,-0.21957768754194,-0.317366566665954,-0.385186859223654,-0.263893123273306,-0.205752953902686
NF01404A,0.10385163607707,0.315177349854098,0.224419395502586,0.0525246631856327,-0.0693090579975934,0.197560799684836,0.157492319027489,-0.00274196397631096,0.370325015282684,0.0102526109072525,0.103362426008388,0.0148762675878424,0.0634470255683979,-0.0706720714425358,0.0592293900169756,0.0847974650981448,0.0910922981109858,-0.0277891451441065,-0.0521048080035132,0.0382126972829263,0.13747754649414,0.0250846230413733,-0.0676404528350524,0.122250937332167,-0.171620656006731,0.155842726124547,0.194756610784017,-0.0260924935286825,-0.0539600295181559,-0.0341022503631977,-0.030519156691298,-0.161457333067617,0.00350277285532132,0.20270132365848,-0.0349292976832899,-0.0711128145345114,0.0339789721997687,0.0712732414382745,0.162166382611,0.183304924196395,0.0145328533978103,-0.0638006151284071,0.0297010849714539,-0.0607214613857888,0.166285823733033,0.0112231633688337,-0.0741678384315978,1.58174810302069,0.193266495515649,0.0672388933216512,0.0550558287025176,0.0971681555067794,-0.0894681472614078,0.0674733302206954,-0.0158120451339227,0.152599421555559,-0.0962787756668876,-0.188785652089671,-0.155629629822059,-0.0883734015990301,-0.0382278200117911,-0.262368526761823,-0.152424797147106,-0.156072655669785,-0.149316400376541,-0.102972775440063,-0.0783662889475133,-0.130476195238484,-0.125435199699272,-0.153786363829943,-0.0998674389802947,-0.0972541346557233,-0.128902505116205,-0.218933830324028,-0.162922855423081,-0.132368280157739,-0.0929808942429306,-0.0961398943459433,-0.121679145222078,0.245481454907353,-0.233352639932789,-0.0804301794198199,-0.0856310874759586,0.16839844308108,-0.0733833514817983,-0.0434228619087941,-0.102422405005145,-0.149898785405038,-0.083168925400545,-0.188082040248279,-0.279790951854855,-0.111180119040451,-0.181097662109136,-0.284476660337817
LA08039SBSBS-56-A1,0.100506469616826,0.0169182630242614,0.0535972635704109,0.120358733160275,0.0327039688923602,0.0153685344347175,0.17303782357553,-0.0737040692736244,0.290869213893736,0.0469816387247369,0.226492737760051,0.17429146630063,0.0295511732511289,0.0362567440152109,-0.0910960794472577,0.00653681729740634,0.120615576960074,-0.0321726664686155,0.016223289621236,-0.0549611793970711,-0.00434367914408338,0.0709695402622329,0.0321800537475847,0.0429446560814934,-0.00546104785001082,-0.0192407388483144,0.0442322734058936,-0.00932923603606247,0.0777733850597085,0.102914158261812,0.0561606034184063,-0.040468200198465,0.0318689522628963,0.0718929973077823,0.122413142169066,0.0348222058150435,-0.0159768835648167,0.11361350191201,0.0686302933662843,0.043367943435044,-0.0529184277093062,-0.10717965375618,0.0943059242171403,0.128019447006698,0.120885063922221,0.159832736742313,0.0345265125543717,0.193266495515649,1.41211690962663,0.0175531285786115,0.0893382386111716,0.0660832521453943,0.029952451515301,0.0374054955520256,0.125279030482629,0.272265302249488,-0.210273070538455,-0.183716303882209,-0.252573610242313,-0.0175686555382643,0.113348231934568,-0.100330443088217,-0.0196162691942868,-0.153501570912502,-0.19472326185775,-0.101227289317491,-0.21484623881185,-0.200868641194968,-0.20838672935172,-0.1215493182969,-0.100493024185839,-0.0910660846301014,-0.200781539437099,-0.191233097321517,-0.207947520889418,-0.228628162082589,-0.0724970316594731,-0.0821994451756251,-0.240489028711399,0.0132820316728677,-0.187103351718316,-0.112596291761885,-0.107656260732799,-0.171586029357772,-0.0894908566196558,0.21234598015099,-0.177781592134274,-0.222678605805953,0.0757958485691499,-0.0267389084358529,-0.184809980229549,-0.0789075804451738,-0.199657034287532,-0.166227692434351
Clav 4476,-0.12954465973548,0.518889479406372,0.358129248705067,0.0769266299425539,-0.0830675806587615,-0.0399418299685785,0.118926769604517,0.104303264452451,0.219835320121006,0.112471645087027,0.170452157886695,-0.0075314927492403,0.0958442829708849,-0.0844299229991027,0.305911147342526,0.425732027044679,0.230974564691082,0.0392888775753222,-0.0958968692788645,0.0365225956435046,0.0282636752066016,0.303184995500057,-0.08243015966101,0.134357898625807,0.224729473723553,0.567359155999248,0.0990002231271007,0.156274343806902,-0.149264451497245,0.237173485761713,0.0207037064266998,0.480380745631337,0.00421623272474443,0.231301104985612,-0.0803852505043756,-0.0858050681544796,0.101863845747753,0.191054280188786,0.140380455518178,0.0381745824481299,0.0417260611822623,0.0959289560846579,-0.0217243759509632,0.0090005303711334,0.0644376046770713,0.0657799633252575,-0.0584199254488417,0.0672388933216512,0.0175531285786115,2.19697882413024,0.0597586007511568,-0.0553219001186096,-0.0132643843769452,0.0861733893904944,0.157292897105313,0.0956590967089001,-0.386738788168007,-0.060871699014702,-0.212858818068298,-0.267782660784778,-0.230475958165246,-0.25490206837066,-0.236174384521924,-0.169985262444482,-0.336517810774568,-0.26722831790398,-0.312502224107731,-0.275849658709804,-0.274409665256599,-0.242199426273437,-0.143892839299727,-0.14222371696416,-0.20675637868114,-0.250497239115977,-0.277090319574653,-0.254228686912773,-0.0435082546646598,-0.0443006462925354,-0.257118091523503,-0.143541062818083,-0.286652078504829,-0.0120442288558993,-0.242007276022355,-0.265666264948128,-0.357609459921907,-0.263030752445424,-0.12412744717702,-0.164170829000452,-0.274614791761606,-0.0499760403686274,-0.351309724767551,0.244807272656805,-0.200201552534493,-0.249801576761147
NF01401B,0.308581047651484,0.0575258232835935,0.085843971629722,0.0457462227069394,0.00567694354050945,0.128874715977149,0.3709001760494,-0.0159419156317637,-0.033091988838153,0.148871347206146,0.213027908386109,0.0427116528126435,0.375481764700017,0.00431393009556705,0.153110760085574,0.0319181098976916,0.132398207198743,0.373344605446108,0.101561036650482,0.0706085698320125,0.057875743385153,-0.121177974853763,0.00406117197926112,0.186057979331694,0.0365356128752342,0.060498747571864,0.109308860936194,0.331387471797756,0.00331780699089636,-0.157024006381504,0.0852730239960457,-0.027685716810146,0.138966799896513,0.119234651032443,0.209991968849696,0.00383626627412904,0.0123025948502039,-0.00479348018288324,0.12043677623173,0.105383909937715,-0.0222213167756595,-0.0712782053533227,0.0949631240114322,0.108855518806954,0.100185197537317,0.0698164900282147,0.0344067747942589,0.0550558287025176,0.0893382386111716,0.0597586007511568,1.37180459159216,0.0983055216982487,0.183209954660268,0.0753822911600074,0.000522523632008011,0.122301926341959,-0.221814730189697,-0.234145531934401,-0.19327984070669,-0.102004276584845,-0.0602412478477247,-0.147913467420119,-0.0891100243056926,-0.107833197868346,-0.183112413128273,-0.253232280088872,-0.171652507136917,-0.231384361908414,-0.231345723651458,-0.232745136613708,-0.231210654601937,-0.22036550088368,-0.204487670860246,-0.176884271497103,-0.161744038183088,-0.23782702009293,-0.253146411492575,-0.2446141858794,-0.17114455518437,-0.141436557004591,-0.187698831603735,-0.0598704933501613,-0.194784618875138,-0.0867536993589257,-0.137340506752912,-0.0562476737284506,-0.131783982629538,-0.15982821743574,-0.0934120683346579,-0.235811688267862,-0.183883430689491,-0.118298036725318,-0.0774462655962081,-0.119659501160666
FLLA17088-61,-0.00218144176521203,-0.157884025802859,-0.0919714888798746,0.0458722980580408,0.000737179068748621,0.0378949046598651,-0.00481012749744577,0.118723401922793,0.0160245179594714,-0.0906047112542429,0.0589060136107453,0.36104864299394,-0.0316610926815365,-0.000625163271592629,-0.0105409343220324,-0.0369195553532019,-0.0679055526132418,0.0527428448583681,0.229584042604841,0.829301252576237,0.160612601346945,-0.0522983440288058,0.00133335756663415,-0.0626803949927645,0.0999783603502762,-0.02590479453373,0.00351745151727977,-0.0529657385329619,0.149702417161408,-0.0704242590109628,0.308345520352273,0.00750570869729794,-0.0198426245492769,-0.151547452086681,0.262084695540689,-0.0021860096593096,0.0728351404623788,0.0582715351643017,0.0438924428685294,-0.0511315300056666,-0.0295046652510295,0.0425201408933041,0.000978659156388649,-0.0108898616531539,0.00809254458990323,-0.0791074751725662,-0.00413520641832623,0.0971681555067794,0.0660832521453943,-0.0553219001186096,0.0983055216982487,1.4233692357587,-0.0130537434805862,-0.0874968593307376,0.0646818551061021,0.0763958816105536,-0.0235810430644193,-0.118842895422337,-0.1136661471912,-0.040180051813342,-0.0151758405771698,-0.0538751145476484,-0.04116587698679,-0.109826851905155,-0.0559343552714572,-0.159886359737318,-0.100907159263057,-0.142935383242357,-0.140920973218563,-0.122514985033942,-0.142318429282194,-0.0880205760815706,-0.0893070791359941,-0.0948075908163481,-0.0952874070967013,-0.159281459157221,-0.0903431624863446,-0.105739868491744,-0.0351679281511577,-0.162585578864375,-0.218904894900678,-0.23127879287702,-0.290211648054555,-0.070077620729298,-0.20544996984479,0.04244435994823,-0.137949028520852,-0.237851773650631,-0.0250214830598411,-0.00393081424945634,0.0526865426460858,0.00646544173911464,0.0223775537136901,0.0143705458947121
NF13-4153-4_2,-0.0286046588594276,0.0225290115302647,-0.0386281710128702,0.0502674553353303,0.646788129343288,-0.00952209412345822,0.225576985909283,0.157414843724819,-0.0296465862112861,0.241597052979684,0.524271482647685,0.051967113676446,0.00218930552750687,0.647883345734543,0.0353678144343455,0.00157789333532695,0.144922864646046,0.170331229209378,-0.0835496072491108,0.0565692097848516,-0.10653791988563,-0.138642346433245,0.648103503308731,0.271937536800305,0.200872742579172,-0.0462989382433889,-0.0687609496409585,0.18491185830102,0.00268704481924145,-0.193091817477547,0.0373839045730064,-0.0043503010830467,0.478568012191093,0.0657728585190325,0.271829021169145,0.64614781019101,-0.0105102518533786,-0.161847401865776,0.121215633811092,0.215062270055241,-0.205979253319087,-0.0768453567048081,0.100630105524286,0.467261622885595,0.0547432933994035,0.494557678589061,0.622849428150454,-0.0894681472614078,0.029952451515301,-0.0132643843769452,0.183209954660268,-0.0130537434805862,1.20977748704585,0.140416758483157,-0.134849340598817,0.00556927872114003,-0.219383235526609,-0.211381903971258,-0.271152252192749,-0.235943074083548,-0.170179237509785,-0.277549117937376,-0.204587191085396,-0.184614761359566,-0.299648610044804,-0.204336761227623,-0.232975360121998,-0.246370438379819,-0.253656785479605,-0.226965856612305,-0.298024559137154,-0.28424380767697,-0.171863257580249,-0.162407036761659,-0.251615172409096,-0.239249827971762,-0.227190316272289,-0.206421705708475,-0.240076320795513,-0.280420467735608,0.41538126919937,-0.109256837521308,-0.277775768516938,-0.255589582292928,-0.218917400048702,-0.188871432838653,-0.213637144935818,-0.314162163968445,-0.264469612054455,-0.12629358989728,-0.244137024415297,-0.317538834315714,-0.197828806405797,-0.214742150133718
NF13-4124-4_3,-0.0553327150317348,0.325081247078912,0.251066281282731,0.132862856909864,0.0424064388177205,-0.00476908863301849,0.166937380441076,-0.0672410542109218,0.130077610100803,0.387595922624486,0.174093820133694,-0.0263364074728102,0.120633754089468,0.0410440964773793,0.00144284355183187,0.238554625861047,0.191853943125905,0.132052579599988,-0.0543436286763857,-0.0723286960813568,-0.175934257599067,0.0316967316796829,0.0396985595775989,0.401009806447542,0.0900072085323274,0.123896557232798,0.611917377357642,0.73239106357034,-0.0638779953117192,0.0091760038833023,-0.00190761072231371,-0.0487330508525887,0.128079131007382,0.214781953701025,0.0875917029662061,0.0502011440296744,-0.0341556557093448,-0.0189127009496541,0.338180808526472,0.788527901941136,0.0582473327638626,-0.108884076904016,-0.0974449535028733,0.110253661719094,0.414785828683691,0.180660170061478,0.0287222641006337,0.0674733302206954,0.0374054955520256,0.0861733893904944,0.0753822911600074,-0.0874968593307376,0.140416758483157,1.35740764219364,-0.10919483628455,-0.0502751141563778,-0.315567706555367,-0.151994026691198,-0.168055143854043,-0.247700864759991,-0.148602630437167,-0.183711406287474,-0.284431136566282,-0.247448005936812,-0.239264812167578,-0.146906117822031,-0.158397523842292,-0.253543493385287,-0.253854864750839,-0.20331950016732,-0.204925636123223,-0.128211086234395,-0.225854330920797,-0.0719124622327626,-0.229168642672666,-0.271533586370334,-0.143176638129264,-0.134695149698434,-0.223734427613798,-0.0870481616950557,-0.154262136981313,-0.0253299610923327,0.0118915751839255,-0.200583620291528,-0.222196608216113,-0.327174652184688,-0.128037948559794,-0.224204944465758,-0.292865681866601,-0.276420739541089,-0.258574823114702,-0.318193409258705,-0.195333154150742,-0.270683619095968
LA17069SBSS-2-1,0.0259200204665488,-0.0323542806723142,-0.0436115525599648,-0.0819660898313868,-0.215087239042893,-0.0180430448499427,-0.134696364739844,0.10203988818296,0.0962784138371312,-0.0710292312285419,-0.167329300226466,0.260195375043142,-0.161430604767266,-0.216449581383234,0.126782488364114,0.180881399167291,0.0805251193530926,-0.0150393344608057,0.3506705975032,0.0549612174080046,0.238996154063489,0.86708236472932,-0.213347713813481,-0.104038319416093,0.157840190081464,0.179655585908897,-0.058288158900562,-0.131126822657302,0.378477586326403,0.929286421142087,0.344589513076034,0.669392661586998,-0.0813338900682462,-0.0415393018385481,-0.0169927443184565,-0.216818366673521,0.244988452323018,-0.0357829362906414,-0.111413499857219,-0.145273495157073,0.0998597419146033,0.248929419629068,0.15957919688036,-0.139498549942323,0.0234095388118328,-0.0847001564179059,-0.222969270840585,-0.0158120451339227,0.125279030482629,0.157292897105313,0.000522523632008011,0.0646818551061021,-0.134849340598817,-0.10919483628455,2.38039804909322,0.18819450591822,0.0289882877348406,-0.121532217633704,-0.364731880647289,-0.228270313987384,-0.0312651683036528,-0.197503220507931,-0.153035383655909,-0.253815137378251,-0.000737775454384328,-0.140502258869626,-0.344664876417569,-0.247967614889355,-0.247903030535374,-0.188362731948123,-0.179866288462148,-0.187428609964365,-0.215256916527519,-0.275438131101243,-0.342874357243035,-0.240795051323374,-0.250891981126644,-0.268823668824259,-0.30109190280024,-0.285147756690765,-0.391871780932225,-0.110850412887724,-0.272728997904739,-0.167669787780914,-0.15665954711612,-0.168459943518771,-0.293673766648714,0.383693441324315,-0.0640362674288494,-0.0562802436452723,0.0698510135697379,0.472784378209626,-0.0147599150738486,-0.0128235837518859
